ObjectId,platnostod,platnostdo,datum_exportu,GlobalID,SHAPE_Length,SHAPE_Area
1,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{79BEE239-0320-46D5-AD11-5FC4846A582A},0.000258841395831385,3.8270659897133e-09
2,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{4FE9E2FE-C15F-4C20-A7B9-FB3E49150B86},0.000927673859126131,1.89125253285502e-08
3,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{D1662AF6-DD38-4630-B317-9D5051F555CB},0.000255631479052817,3.74232831539933e-09
4,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{47F21463-0F36-4519-94E8-5D6EA79BA9CB},0.000989262227719234,2.02775967536868e-08
5,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{ACB82B03-25F6-49A6-B0BF-9D9DBC711981},0.000194300058023886,2.34826610986636e-09
6,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{CFEFAAF6-8D60-4DCB-B838-29626317B069},0.00105741780603071,2.17265821236481e-08
7,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{8DC0E10A-EF56-4950-9DA3-38924687B962},0.000134965929411141,1.01624647400958e-09
8,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{F81C5133-0F59-457E-9418-90BFD6387146},0.00181319710413044,1.72003079029462e-08
9,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{594D1EFB-3270-44DF-889A-114A3268B601},0.00143542941891207,1.65546214622433e-08
10,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{4FA98ED1-1C09-41D7-AA2B-E937EBB7B392},0.000258469907381679,2.64141786359685e-09
11,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{895A234B-21B9-4E03-8F74-458766521584},0.00100933794969155,2.36293642991801e-08
12,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{9633C054-FED0-4D7E-97CA-2AE7058718D0},0.00025942216504554,3.85029652572533e-09
13,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{39C8B3BD-05B2-4FF4-B062-907BF3945A93},0.000317571775239554,6.18906840877995e-09
14,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{B9B47C06-B530-4349-98C7-F184C143B82B},0.000272312883016014,4.65293050648819e-09
15,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{3A8BD06D-45A3-459B-AF8A-C425446F4580},0.00114688277687062,2.31710665875605e-08
16,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{B67B1038-8F25-4F81-97F3-D710EC617719},0.000870909961590396,1.10918947771328e-08
17,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{BCFAB219-277C-4702-96B6-9100E6921883},0.000678611638777345,1.81673908065636e-08
18,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{6B097103-EA94-44E0-A719-DC540C7FCAD0},0.000602831991889112,1.46419423626169e-08
19,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{61AF1A19-7BB5-4615-AEE9-333667577803},0.000224309926999309,3.11686604119945e-09
20,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{6DAF26DE-FB80-4197-9483-A0927ACD7CD6},0.000165595847437205,1.08686238070454e-09
21,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{6AC07A9A-8E5D-4544-9B62-85FE850B9338},0.00125127842517194,1.12462571627185e-08
22,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{AC22CA64-E4F2-49D8-8322-377A04020E56},0.000433074699271856,3.58247343275776e-09
23,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{9CDD2548-22FB-4ED3-9444-FE316ECE81EE},0.000861878381400944,1.58860907087246e-08
24,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{6A98C229-D5E8-4216-99F6-FE4168EBE09B},0.000179692382905622,2.00169839020931e-09
25,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{2E4C4C43-12A0-4088-8828-8CC0062512B6},0.000627461937390501,1.57375684521311e-08
26,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{FF23E6D9-D187-4330-96C3-B8D31E95074B},0.00032993616468947,3.94135434178428e-09
27,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{AE45A55E-1D52-4FC2-A372-82D6311D06FB},0.000442562499021005,9.90468243457944e-09
28,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{AF2DBB1C-6359-44A8-B4DB-FCF54A5CA1FF},0.000268951010926436,4.28887023908567e-09
29,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{5D3FCEC7-3E3D-41B7-8634-D8AB8E384D0F},0.000247642531439266,3.78742687336817e-09
30,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{37E9F8C1-F7A7-49D4-8921-9367040878DC},0.000234204293117844,2.50904640957022e-09
31,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{CC4E5013-1069-4EDC-AD9E-DD283AD8B657},0.000288365838357995,4.23320911381131e-09
32,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{C8909E0A-EF0E-42B9-9414-BC0F10C96836},0.000833153076415867,1.05025465639119e-08
33,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{AB179668-A39B-4BAC-8DA6-24F96F51EB5B},0.0001078791215297,7.27326358928179e-10
34,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{4B316896-4F92-44F6-9D80-BBC6CD34F189},0.000544157311721431,1.37372004332091e-08
35,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{5B4FA4CA-316A-4124-8C12-9F48B54C166D},0.000501032738389587,1.24318438652059e-08
36,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{97B86F49-00EA-49F6-AFFC-92DB29499915},0.000226931772063129,3.1029416896995e-09
37,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{0E7E8E64-5227-4750-A5EB-39FC09FC0A66},0.000352647779195374,7.08210459296434e-09
38,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{0D3727DC-3529-4B7D-BAB4-4A1C75EA2B8C},0.000217507387457896,2.90013539690495e-09
39,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{500F7303-8CA2-4BBD-B70D-83A960C8C6B1},0.00126958331861273,2.68275667085675e-08
40,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{1DC0B592-D8F5-4BFF-8464-36D1202E7607},0.000157724113031423,1.49372247088194e-09
41,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8EF2B0AF-0DAA-45D0-A675-BEEB9AE1F634},0.00068497772931634,1.35452509019856e-08
42,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{AB3BCA7D-0AD2-4AD4-BD84-A9E6BC37A610},0.000984649692411912,1.82388756976204e-08
43,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{A37A0FF0-C93E-409B-9381-6D02856F2A78},0.000184959842221468,2.10342785544087e-09
44,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{9A3DB085-BBE1-4413-A681-C4D5B1395060},0.000849567458115589,1.56224331415335e-08
45,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{8089DA9E-1531-49FE-B2C6-18C66F29EC68},0.000138366678660363,1.14761388529639e-09
46,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{4B65BD56-74CB-4FB4-BEC4-1574A63CCD07},0.00230720237251036,3.09500159542203e-08
47,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{FB4A8582-F1D7-4B69-AC53-847988C5227C},0.00102293729809678,1.20476839622074e-08
48,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{4E7F8B8E-E4D0-46CD-A4EF-9E10B1BF7796},0.00028982882822469,3.00007865005241e-09
49,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{3E8C988A-6D95-4C73-AFB3-AB510A7A7D29},0.00279085355552273,2.48084713517973e-08
50,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{7C2B0CE6-94B9-4E03-B7F1-874847703001},0.00099237741098337,2.04361524917952e-08
51,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{F8593A25-5469-4819-AE6A-EA61FBA427D3},0.000433697272486922,7.76511249605341e-09
52,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{34AE5C76-DA6A-4713-8E2E-5FC1E84BF32A},0.000488756724196142,8.97385437314161e-09
53,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{EE95327A-8EB0-4C07-AEB2-0C258B2D9B0F},0.000146224058031342,1.25875686379704e-09
54,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{47E88EA7-37FF-4306-8132-CE6E32E648D3},0.000149886267211224,1.33605516385851e-09
55,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{58FD0FA0-979C-422D-85CE-DCEFB1B5A0E2},0.00170171184330125,2.29865107735716e-08
56,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{43963188-2BEB-4E76-8C31-9F4AD28ED663},0.000463030183887306,1.0527626777834e-08
57,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{0E2BE3CA-213A-44F0-9AA1-B63F4B2AD679},0.000158889794965192,1.03916466736402e-09
58,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{1481D774-387A-45B9-B02B-B5A9072BFB26},0.000790472138383916,1.62461562298338e-08
59,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{1F30AC30-8427-47B3-9167-EAFB32E96671},0.000143336235188044,1.17895840520032e-09
60,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{CFA389CC-DF5F-4635-AC3F-2A529E3000E9},0.00019692563499432,2.40558817111306e-09
61,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{B18CC0A6-4093-4A4B-A101-F3F681E14D17},0.00018940971499071,2.01603052560788e-09
62,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{301CD20E-C3EB-4406-B46F-8B565A685AE5},0.000935972127678292,2.54039055871299e-08
63,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{3192ECA7-7205-4712-B848-1A168A5CA77D},0.000682789399591434,6.10341240311201e-09
64,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E48983DE-B5EE-4127-8D80-F30166DE393E},0.00032565158474738,3.11827926115398e-09
65,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{977876F9-217B-46A3-BC73-CC970152AFBF},0.00406404435558717,6.15491504036764e-08
66,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{69288E55-288E-46AD-B101-E9A4DF81A538},0.00417996220033048,5.21487322588263e-08
67,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{DB1E1EB7-42EF-4D1E-8A06-F083B3FBD33B},0.000452870026855954,3.78697737821485e-09
68,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{114670F2-44AB-474C-8F63-9A4F21189289},0.000341976624870114,2.80554534312148e-09
69,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{1456C745-7919-4500-9513-46C0A5B5849B},0.000306540835647531,2.45199288924395e-09
70,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{E5BE3630-D3B8-47CF-B42B-41F3258E5684},0.000301554675537759,2.34054933649768e-09
71,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E72ED3B6-2FB3-4BE8-973E-DF77BE1BA374},0.00120292349725496,1.12136701955381e-08
72,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{021B7DB5-C271-4CA9-8020-5DD804FAECDB},0.000140031435803918,9.5024271719311e-10
73,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D2371D0F-C070-4F06-A9E9-7F2C0A81074D},0.000623666538289596,1.32835293274034e-08
74,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{60C26D0C-B3C1-4429-9D52-EBFE95FC847B},0.000187970986852004,1.97124501618131e-09
75,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{5ABADA76-E001-4EF4-A89E-757821A05B77},0.00384614969656646,4.31948237138246e-08
76,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{7C789A2E-0037-4D52-9638-082CDDF85279},0.000879528922522859,9.38474435313996e-09
77,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{5616D03A-0B9C-4EB7-A3BE-C47B115F641A},0.00148356708007731,1.37984222497711e-08
78,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{152DE5C5-CDC0-49EB-935A-C4ACB9444C5B},0.000305008137347885,2.36580215067471e-09
79,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{74316AAE-4EBA-4FE6-A40D-164E0615F337},0.00019597451215374,1.50398915982811e-09
80,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{6D2345DA-0DDB-4643-968C-1DC9C3520C90},0.000429427472499012,3.85732308202222e-09
81,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{976EB1A3-F616-4949-AA09-027C0B999A30},0.00133356207320036,1.56675861455821e-08
82,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{CEED0BFA-A1AC-42B8-A583-5E293A504657},0.000435938792650869,4.48050979059386e-09
83,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{50141EBD-1DF8-431D-BA9F-62D5B1D4818E},0.000415709610591063,4.280444322635e-09
84,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{6A3732C6-98EF-4692-8C50-A1101E7DDE98},0.00103035560172475,2.77971496942241e-08
85,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{5012C3E4-38BB-4069-AABF-0AA2DFF81A6A},0.000199302728265729,2.14935369180728e-09
86,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{97DA7A90-A303-4A46-BEB8-12738F933718},0.000200489185628426,2.09086732228522e-09
87,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{A9D81955-972B-4A48-8A2A-B5EE3CBE139B},0.00128263011638448,3.57337457333466e-08
88,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{5B470D5C-5BD5-4CC9-8E37-7E12CDE92BB1},0.000207262260469403,2.34687987793399e-09
89,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{6F3B38F6-B705-4262-9405-FD47CE9EE0D5},0.00221247412018718,2.08545205967143e-08
90,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{39547DB8-1B7A-4904-8A72-87C13FF23C93},0.00104806148470982,9.59100201942133e-09
91,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{DBF39372-6168-4785-9679-A910BE72FABD},0.000398195212262358,3.39259888779845e-09
92,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{CC86A360-6385-4543-9819-B1BB410217D3},0.00037008065661507,3.13663863107248e-09
93,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{1B1B88D3-75DF-41E3-8737-0F44B75ED8B9},0.000172871284333758,1.25478509552903e-09
94,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{AEA38B0B-6FFA-4AB6-A2B6-16EFEE73ABB6},0.000266918612606499,2.19985439371533e-09
95,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{689864DD-3508-439E-AF4E-539B4F0149A7},0.00102010540789617,8.95847345468923e-09
96,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{93544F32-038D-4EC8-93F5-F14014B3247F},0.000971344751207077,8.67874655283041e-09
97,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{31BC6086-82C1-47CA-99CB-189AF5BE2711},0.000436878731262184,3.71379824039514e-09
98,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{3B1BBB67-C392-42C2-A058-D55C1ABC138E},0.00187928797286496,1.69259684319935e-08
99,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{B5FB28F1-03EF-4926-82F4-40CFCA73FFDD},0.000136522675803328,9.03712473901206e-10
100,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{F5E78FC2-2888-49B7-8DD8-23DEC959AD51},0.00041439764204774,3.36641038986432e-09
101,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{70113626-0484-4CB0-866E-FF85256F56D1},0.00246346801190376,3.17585998737287e-08
102,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{DA41C634-21AF-44CF-9694-28F63B6F2F68},0.000133597233876761,1.02588162970018e-09
103,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{C2C70771-B58E-405A-975D-673C16FDB271},0.00223223482361694,3.16498779016353e-08
104,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{167B902B-6BF1-4A33-9A79-E10650F90FF3},0.00035123586992737,3.89711069284296e-09
105,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{41B6DDA9-4341-420B-B47B-E710A7A1CEA7},0.00017885899451842,1.32636848337243e-09
106,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{FD974A49-59EB-48EE-B51C-9420F0BF5775},0.00162076896131481,1.9085061433499e-08
107,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{8C0B0C05-7921-499D-BA14-77F728665323},0.000276222467299397,2.66255337478212e-09
108,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E33A95DA-608D-41C1-B9CE-9E3385A43CC7},0.00413577977905212,3.95220140281159e-08
109,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{53B5EFF2-B4D5-4B68-AFD8-605667B7B308},0.000711723685519722,7.83293430560889e-09
110,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{12F61589-DE8C-41F5-9501-DA0856E36D8C},0.00107610528124324,2.34474103650994e-08
111,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{142B3D6D-1A59-4A80-A2A6-1BF4A87777A0},0.00032207757222062,4.88399998881888e-09
112,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{0B26F7BC-42F1-4FF5-A5EC-A059270A2358},0.000352080227307579,3.03001308699682e-09
113,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{D59C2450-8BDD-46F7-9B2F-67D4A8CE9796},0.000189993389267797,1.80806438648831e-09
114,2021/10/11 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D6073B0B-0F01-4B2B-B1CD-BB9CD8CD9AD4},0.000253179226749145,3.97510560520297e-09
115,2021/10/11 00:00:00+00,2021/10/11 00:00:00+00,2022/03/31 00:00:00+00,{DA1869FB-8A78-455B-9FAD-DB5B57942063},0.000227278209507319,3.08681120189058e-09
116,2021/06/28 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{187C297E-5889-4E30-A2D5-427E530BA744},0.000220483887069376,1.8707820123148e-09
117,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{5679C252-5A9B-4D69-9D5C-770CDD88A07D},0.000782615318741097,6.89579530001003e-09
118,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{2D206078-DCFC-472C-8D98-04DE180FE22E},0.000394712236623715,4.69242555100237e-09
119,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{0724EF3D-73A2-4BD0-B9AE-D546477BFC4F},0.000341326102189212,2.89702370779824e-09
120,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{E1147DB2-5B2C-4162-8A57-5240E688EF37},0.00377608867433016,4.79688070205682e-08
121,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{46360475-5FD9-4658-8BEC-0A4EF2070322},0.0003366120716806,3.54999059789096e-09
122,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{006B0B1D-B4E0-4789-9928-5512BFF3C961},0.00357281368153579,4.39534334325164e-08
123,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{AEF40CA6-8AA4-4753-BE4B-3E53F78F4E29},0.000157439085982064,1.31384110338852e-09
124,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D205C4B0-555B-4704-973E-166A2B8D5B14},0.00166373555440452,1.55326820980487e-08
125,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{4A39D0AC-2E5D-4CEA-909F-1C07BBEC568A},0.000162014505862855,1.1144550440366e-09
126,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{33AA2F86-AB7A-4EDC-80D4-0AABB64F3570},0.00149394213874223,1.37997414411846e-08
127,2022/02/15 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{8DF2B1C3-BF38-4255-95A7-AA9CB880686B},0.000346211410627737,2.90720279710148e-09
128,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{17CC53C4-6316-487B-8F07-40C9BD6EAB16},0.00226285690901906,2.81751680552658e-08
129,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{89241D08-76C6-466A-963F-FC1B750728DE},0.002329971929859,2.93515192756177e-08
130,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{28F27EF7-D44A-40B6-B4E7-320C6E730B48},0.000198401191497913,1.86695565957026e-09
131,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{08585B40-2FDF-40FC-BC97-456109038226},0.00261634932477811,2.40943547507843e-08
132,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{92E00F3F-A14C-4AFF-8C58-0E9A71821044},0.000234511628033179,1.82749712332729e-09
133,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{A9F49B35-E1CE-406B-A091-153E208029F8},0.000462516757945917,3.97364570802165e-09
134,2020/10/05 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{1B40602E-BAA7-4DF9-ABB8-49521D80C6C5},0.0018432684726631,2.26200606615176e-08
135,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{F0E548DC-901D-4CAF-8989-92F0849EE3CE},0.00229266134303772,2.46832232321922e-08
136,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{4B912C84-2480-435B-8EEE-181CD1B994CE},0.00309018995124346,2.93946639110166e-08
137,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{82FF9909-46AC-4FD9-B237-F915855FE0F3},0.0040201915848329,4.45793686760131e-08
138,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{CA44073A-069F-4529-AAD9-57E1E6AD2EA0},0.000148061966335566,1.14510233892117e-09
139,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{A4FF140B-23B5-4167-BD50-6504421E5693},0.00116975284123554,3.08556521597352e-08
140,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{FCCF63A9-0E64-40FA-9120-AA4654B9B2D4},0.000186585758719393,1.75746567751004e-09
141,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{F3F50633-F7FD-4E18-A6D1-52668CCFF42B},0.000205403046005063,2.28300884362938e-09
142,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{52429414-36F0-4D70-B262-C7703F1309C2},0.000250799214762808,2.97627952264775e-09
143,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D5F34901-3F17-42E0-B64A-8B5133CB578D},0.00155302980632949,4.1076222102705e-08
144,2021/11/08 00:00:00+00,2999/12/31 00:00:00+00,2022/03/31 00:00:00+00,{D7DD8DD2-FA5D-438B-A88E-1345A958DCAF},0.000280285466263799,4.51514804328671e-09
145,2021/11/08 00:00:00+00,2021/11/08 00:00:00+00,2022/03/31 00:00:00+00,{55FC514A-6853-4E3F-B959-92CA351A6A26},0.000257745659500012,3.81819601889655e-09
