49.171100788,16.5207276830001
49.2237304920001,16.6297926870001
49.261001778,16.5712913240001
49.2186599010001,16.5896430130001
49.207171025,16.6114499500001
49.2118644610001,16.5593312130001
49.1834925890001,16.6219752850001
49.1839204820001,16.562379719
49.1963203290001,16.6078182370001
49.2168681640001,16.571994686
49.1928724890001,16.5641032950001
49.250043089,16.494967253
49.218667258,16.5408916820001
49.213488899,16.57536336
49.199538305,16.6660146840001
49.218086226,16.6432596770001
49.187585686,16.619014679
49.1822052690001,16.6918082890001
49.1589860980001,16.625993685
49.1589860980001,16.625993685
49.2148410680001,16.5706316810001
49.18484534,16.595196151
49.221376379,16.652660676
49.2351906310001,16.521542347
49.22987678,16.700773686
49.2086447680001,16.6299836790001
49.1989186530001,16.6148999230001
49.1460101320001,16.6847126860001
49.2269016440001,16.5079606890001
49.216004173,16.719030844
49.2228134470001,16.618107681
49.2186505560001,16.519388098
49.1654194700001,16.6141906890001
49.188244723,16.59401268
49.2303988,16.519154691
49.199758317,16.61000769
49.2184307650001,16.6283244430001
49.210664863,16.6809236770001
49.2332959390001,16.6294996870001
49.2193462860001,16.6434566830001
49.2067008330001,16.59986095
49.201681417,16.6421246830001
49.1670233460001,16.5989404270001
49.218335235,16.544300691
49.193690727,16.6396009370001
49.1548209000001,16.6697831070001
49.2602020300001,16.5753176710001
49.200476355,16.5931346780001
49.2283520300001,16.523239275
49.2089884470001,16.6943554870001
49.2287787330001,16.5088846800001
49.211335294,16.583200296
49.198292172,16.613937928
49.2032713620001,16.646115889
49.1822754020001,16.6923856780001
49.197269702,16.615864808
49.215648494,16.5655807200001
49.2009051050001,16.634369641
49.2189932300001,16.5976394140001
49.2108941210001,16.593537559
49.1937660130001,16.567664678
49.1834308480001,16.6678202950001
49.2170191710001,16.5602966810001
48.866032481,16.0368903890001
49.2317001430001,16.649041245
49.16648774,16.625757274
49.194551604,16.635196138
49.2108564850001,16.584681941
49.1891777710001,16.5321416800001
49.223767089,16.607456241
49.1798252900001,16.6214746370001
49.210249241,16.5979370100001
49.223618608,16.613705065
49.2058015870001,16.6053243120001
49.1955375850001,16.649547194
49.2309541550001,16.59760399
49.223613078,16.5949565770001
49.131727031,16.6836242840001
49.177538456,16.5748439710001
49.1841402850001,16.5868593480001
49.22921856,16.581346728
49.208923783,16.600935689
49.208102711,16.6058048400001
49.2275089720001,16.534209219
49.1915408630001,16.657041087
49.1884092170001,16.642251114
49.1921734520001,16.6023970580001
49.18493254,16.5763166880001
49.186031605,16.5986656760001
49.2093477970001,16.63595768
49.217548542,16.6420951590001
49.217548542,16.6420951590001
49.242137751,16.5665829760001
49.145037787,16.6487403780001
49.2030774840001,16.6258426810001
49.202510992,16.5816989080001
49.238471932,16.585285039
49.23609406,16.627666682
49.220647736,16.582664258
49.1967925210001,16.6152724290001
49.1900405440001,16.582636221
49.222574824,16.6183747970001
49.1809188220001,16.692027443
49.2287997270001,16.651680684
49.1668494420001,16.628408473
49.1939906900001,16.5693867410001
49.215639106,16.6716486770001
49.188440912,16.6421509300001
49.2133880380001,16.5825225040001
49.2238647820001,16.530853555
49.2618457500001,16.585709878
49.2278692250001,16.521942236
49.144759564,16.6658608710001
49.189150258,16.6060142800001
49.245469885,16.634821555
49.2037368680001,16.6069414780001
49.225700241,16.512047508
49.202799473,16.6264226760001
49.203126893,16.625749242
49.1927580400001,16.564218254
49.2210161990001,16.519750721
